1	4454.153539	250	3378.820205	825.3333333
2	10095.61986	500	1105.119863	8490.5
3	11516.68037	750	528.597032	10238.08333
4	9808.583333	1000	0	8808.583333
5	3115.008562	1250	876.6752283	988.3333333
6	15753.871	1500	3876.537671	10377.33333
7	21155.13756	1750	7732.304224	11672.83333
8	19388.30822	2000	8167.391553	9220.916667
9	12428.24829	2250	9082.164954	1096.083333
10	19683.80936	2500	7061.226027	10122.58333
11	16866.25514	2750	3036.58847	11079.66667
12	12766.51884	3000	910.5188356	8856
13	4574.933219	3250	490.5165525	834.4166667
14	13349.01084	3500	124.3441781	9724.666667
15	15952.08447	3750	1146.584475	11055.5
16	17081.90868	4000	4265.575342	8816.333333
17	13387.83447	4250	8206.001142	931.8333333
18	22942.56107	4500	8701.311073	9741.25
19	25310.64155	4750	9632.224886	10928.41667
20	21174.44007	5000	7610.606735	8563.833333
21	9653.053082	5250	3579.803082	823.25
22	15523.85616	5500	1426.356164	8597.5
23	15896.65468	5350	963.321347	9583.333333
24	13378.37215	5200	555.5388128	7622.833333
25	7033.317922	5050	1557.817922	425.5
26	16843.59646	4900	4683.846461	7259.75
27	22145.03881	4750	8642.205479	8752.833333
28	21285.20947	4600	9155.376142	7529.833333
29	15200.46975	4450	10096.13642	654.3333333
30	21505.50571	4300	8094.172374	9111.333333
31	18930.33562	4150	4074.085616	10706.25
32	14628.12329	4000	1932.789954	8695.333333
33	6497.50742	3850	1467.674087	1179.833333
34	15148.77454	3700	1059.69121	10389.08333
35	17205.17979	3550	2082.679795	11572.5
36	17574.28596	3400	5325.452626	8848.833333
37	14022.07763	3250	9492.327626	1279.75
38	22298.95148	3100	10290.28482	8908.666667
39	24786.83105	2950	11541.24772	10295.58333
40	21044.19863	2800	9844.94863	8399.25
41	9891.84532	2650	6148.84532	1093
42	16731.4766	2500	4380.809932	9850.666667
43	17583.77683	2350	4326.526826	10907.25
44	14740.55879	2200	4317.892123	8222.666667
45	8287.149543	2050	5628.149543	609
46	19319.03025	1900	8947.030251	8472
47	24321.49543	1750	12997.82877	9573.666667
48	22523.18664	1600	13521.76998	7401.416667
49	15883.52797	1450	14433.52797	0
50	19996.79452	1300	12348.96119	6347.833333
51	16972.72717	1150	8180.227169	7642.5
